Team,Opponent,Date,ORtg,DRtg,NRtg,Pace,eFG%,TS%,TOV%,ORB%,FT/FGA,3PAr,Win
Memphis Grizzlies,Los Angeles Lakers,3/27/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Orlando Magic,3/30/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Detroit Pistons,4/1/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Milwaukee Bucks,4/3/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Detroit Pistons,4/5/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Philadelphia 76ers,4/6/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,San Antonio Spurs,4/9/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Cleveland Cavaliers,4/10/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Los Angeles Lakers,4/12/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Denver Nuggets,4/14/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Chicago Bulls,Oklahoma City Thunder,10/25/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Toronto Raptors,10/27/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Detroit Pistons,10/28/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Indiana Pacers,10/30/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Dallas Mavericks,11/1/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Brooklyn Nets,11/3/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Denver Nuggets,11/4/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Utah Jazz,11/6/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Phoenix Suns,11/8/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Detroit Pistons,11/12/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Milwaukee Bucks,11/13/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Orlando Magic,11/15/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Orlando Magic,11/17/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Miami Heat,11/18/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Miami Heat,11/20/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Oklahoma City Thunder,11/22/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Toronto Raptors,11/24/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Brooklyn Nets,11/26/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Boston Celtics,11/28/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Milwaukee Bucks,11/30/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,New Orleans Pelicans,12/2/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Charlotte Hornets,12/6/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,San Antonio Spurs,12/8/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Milwaukee Bucks,12/11/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Denver Nuggets,12/12/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Miami Heat,12/14/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Miami Heat,12/16/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Philadelphia 76ers,12/18/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Los Angeles Lakers,12/20/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,San Antonio Spurs,12/21/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Cleveland Cavaliers,12/23/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Atlanta Hawks,12/26/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Indiana Pacers,12/28/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Philadelphia 76ers,12/30/23,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Philadelphia 76ers,1/2/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,New York Knicks,1/3/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Charlotte Hornets,1/5/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Charlotte Hornets,1/8/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Houston Rockets,1/10/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Golden State Warriors,1/12/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,San Antonio Spurs,1/13/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Cleveland Cavaliers,1/15/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Toronto Raptors,1/18/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Memphis Grizzlies,1/20/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Phoenix Suns,1/22/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Los Angeles Lakers,1/25/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Portland Trail Blazers,1/28/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Toronto Raptors,1/30/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Charlotte Hornets,1/31/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Sacramento Kings,2/3/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Minnesota Timberwolves,2/6/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Memphis Grizzlies,2/8/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Orlando Magic,2/10/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Atlanta Hawks,2/12/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Cleveland Cavaliers,2/14/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Boston Celtics,2/22/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,New Orleans Pelicans,2/25/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Detroit Pistons,2/27/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Cleveland Cavaliers,2/28/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Milwaukee Bucks,3/1/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Sacramento Kings,3/4/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Utah Jazz,3/6/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Golden State Warriors,3/7/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Los Angeles Clippers,3/9/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Dallas Mavericks,3/11/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Indiana Pacers,3/13/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Los Angeles Clippers,3/14/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Washington Wizards,3/16/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Portland Trail Blazers,3/18/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Houston Rockets,3/21/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Boston Celtics,3/23/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Washington Wizards,3/25/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Indiana Pacers,3/27/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Brooklyn Nets,3/29/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Minnesota Timberwolves,3/31/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Atlanta Hawks,4/1/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,New York Knicks,4/5/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Orlando Magic,4/7/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,New York Knicks,4/9/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Detroit Pistons,4/11/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Washington Wizards,4/12/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,New York Knicks,4/14/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Chicago Bulls,Atlanta Hawks,4/17/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,1
Chicago Bulls,Miami Heat,4/19/24,114.9,116.3,-1.4,96.3,0.534,0.568,11,25.1,0.187,0.358,0
Detroit Pistons,Miami Heat,10/25/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Charlotte Hornets,10/27/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Chicago Bulls,10/28/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Oklahoma City Thunder,10/30/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Portland Trail Blazers,11/1/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,New Orleans Pelicans,11/2/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Phoenix Suns,11/5/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Golden State Warriors,11/6/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Milwaukee Bucks,11/8/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Philadelphia 76ers,11/10/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Chicago Bulls,11/12/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Atlanta Hawks,11/14/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Cleveland Cavaliers,11/17/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Toronto Raptors,11/19/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Denver Nuggets,11/20/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Indiana Pacers,11/24/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Washington Wizards,11/27/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Los Angeles Lakers,11/29/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,New York Knicks,11/30/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Cleveland Cavaliers,12/2/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Memphis Grizzlies,12/6/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Orlando Magic,12/8/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Indiana Pacers,12/11/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Philadelphia 76ers,12/13/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Philadelphia 76ers,12/15/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Milwaukee Bucks,12/16/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Atlanta Hawks,12/18/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Utah Jazz,12/21/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Brooklyn Nets,12/23/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Brooklyn Nets,12/26/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Boston Celtics,12/28/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Toronto Raptors,12/30/23,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Houston Rockets,1/1/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Utah Jazz,1/3/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Golden State Warriors,1/5/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Denver Nuggets,1/7/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Sacramento Kings,1/9/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,San Antonio Spurs,1/10/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Houston Rockets,1/12/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Washington Wizards,1/15/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Minnesota Timberwolves,1/17/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Milwaukee Bucks,1/20/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Milwaukee Bucks,1/22/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Charlotte Hornets,1/24/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Washington Wizards,1/27/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Oklahoma City Thunder,1/28/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Cleveland Cavaliers,1/31/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Los Angeles Clippers,2/2/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Orlando Magic,2/4/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Sacramento Kings,2/7/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Portland Trail Blazers,2/8/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Los Angeles Clippers,2/10/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Los Angeles Lakers,2/13/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Phoenix Suns,2/14/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Indiana Pacers,2/22/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Orlando Magic,2/24/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,New York Knicks,2/26/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Chicago Bulls,2/27/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Cleveland Cavaliers,3/1/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Orlando Magic,3/3/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Miami Heat,3/5/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Brooklyn Nets,3/7/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Dallas Mavericks,3/9/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Charlotte Hornets,3/11/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Toronto Raptors,3/13/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Miami Heat,3/15/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Miami Heat,3/17/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Boston Celtics,3/18/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Indiana Pacers,3/20/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Boston Celtics,3/22/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,New Orleans Pelicans,3/24/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,New York Knicks,3/25/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Minnesota Timberwolves,3/27/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Washington Wizards,3/29/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,Memphis Grizzlies,4/1/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Atlanta Hawks,4/3/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Memphis Grizzlies,4/5/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Brooklyn Nets,4/6/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Philadelphia 76ers,4/9/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Chicago Bulls,4/11/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
Detroit Pistons,Dallas Mavericks,4/12/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,1
Detroit Pistons,San Antonio Spurs,4/14/24,109.7,118.8,-9.1,99.8,0.526,0.562,13.5,23.9,0.193,0.36,0
